mLL ptLL dPhi_LL dPhiLLmet MET mt goodjet_n goodbjet_n Lepton1_Pt Lepton1_Eta Lepton1_E Lepton1_Phi Lepton1_charge Lepton1_type Lepton2_Pt Lepton2_Eta Lepton2_E Lepton2_Phi Lepton2_charge Lepton2_type weight
40.1356 42.3272 1.49462 3.0232 58.0422 98.9579 0 0 37.0329 1.13971 63.8037 1.72812 -1 11 17.8721 1.88769 60.3678 -3.06045 1 13 1
44.2288 45.2007 0.765729 3.03623 39.1428 84.0089 0 0 30.2319 0.592879 35.7027 0.320138 -1 11 18.2576 2.15657 79.9427 -0.445591 1 13 1
31.4957 44.9073 1.13866 1.94006 80.6717 99.3007 0 0 32.2709 1.93534 114.09 2.6293 -1 13 20.5129 1.36341 42.7211 -2.51522 1 11 1
29.1293 56.3411 0.770061 2.37067 76.5818 121.733 1 0 41.6509 0.744623 53.7414 -2.0688 -1 11 18.4067 0.0238145 18.4122 -1.29874 1 13 1
29.7209 64.2392 0.947986 2.62735 80.3991 139.008 1 0 49.5236 -2.28856 246.68 2.9844 -1 13 21.1978 -2.37828 115.307 2.03642 1 11 1
27.6894 37.4573 1.02002 2.59759 24.9709 58.918 0 0 26.9461 -1.36696 56.2945 0.37204 1 13 15.4923 -0.458686 17.1508 -0.647983 -1 11 1
40.6757 83.6636 0.580338 2.71005 63.3872 142.269 1 0 64.9031 0.241065 66.798 -0.165498 1 11 21.4408 1.13878 36.9122 0.414841 -1 13 1
43.5647 78.0769 0.459083 2.60758 98.9595 169.571 1 0 43.7565 -0.101024 43.9801 -2.84062 -1 13 36.4049 0.854358 50.5195 2.98348 1 11 1
36.3571 49.569 1.03053 2.24393 37.6702 77.864 0 0 32.8212 0.111239 33.0245 1.90504 -1 11 23.9206 0.932011 35.0842 0.874504 1 13 1
33.597 80.7624 0.838473 2.0252 51.5236 109.432 1 0 60.198 1.77111 182.025 -1.73687 1 13 26.9729 1.95076 96.7817 -0.898396 -1 11 1
43.6489 68.0972 0.317836 3.13406 68.2223 136.318 0 0 44.0255 -0.738458 56.5851 2.57717 1 13 24.8723 0.467618 27.6416 2.25933 -1 11 1
32.8748 57.1652 0.937152 2.59524 31.0984 81.1997 1 0 33.3994 1.121 56.6765 -2.75326 1 11 30.6569 0.636217 37.0737 2.59277 -1 13 1
31.3471 36.2342 1.42916 3.08094 39.7019 75.8219 0 0 25.3427 -1.37317 53.2343 0.117047 1 13 22.5655 -1.34895 46.4046 1.5462 -1 11 1
31.0032 52.8682 0.945096 3.03098 52.8181 105.525 0 0 38.8243 0.686655 48.3425 -2.71073 -1 13 19.7441 0.0455886 19.7647 2.62736 1 11 1
53.7175 47.4518 1.41544 3.02354 49.6017 96.8607 0 0 34.2382 -0.908776 49.3767 1.1286 1 13 27.9812 -2.00291 105.567 -0.28684 -1 11 1
24.5048 52.9121 0.862589 2.0911 89.2642 118.922 1 0 33.6391 0.123071 33.8942 -1.57269 1 11 24.4533 0.298673 25.5523 -2.43528 -1 13 1
50.8927 75.1462 1.24375 1.59851 52.7461 90.2608 0 0 58.5437 -1.96183 212.308 2.11054 -1 11 31.9207 -2.13032 136.243 -2.92889 1 13 1
30.1807 51.7686 1.05612 2.17259 70.8336 107.172 1 0 30.8375 1.21609 56.5925 2.62403 1 13 29.086 1.2122 53.2042 1.56791 -1 11 1
50.6743 64.2002 0.258787 1.93952 92.0101 126.776 0 0 40.7556 -0.37191 43.6069 0.433241 -1 13 23.9489 1.09447 39.7829 0.174454 1 11 1
31.1863 62.2217 0.515029 3.03886 64.5496 126.583 0 0 39.9031 -2.2656 194.342 -1.97289 1 11 24.309 -1.42822 53.6135 -2.48792 -1 13 1
36.4194 68.7359 0.461791 1.59761 51.0679 84.9038 1 0 49.5784 -2.17674 221.39 -2.84017 1 13 20.7044 -1.17824 36.8172 2.98122 -1 11 1
37.0959 42.1475 1.25482 3.09165 40.578 82.6849 0 0 32.4307 1.5741 81.6212 -1.82706 1 11 18.6664 2.48783 113.102 -3.08188 -1 13 1
10.9415 45.3248 0.42605 2.80418 50.0173 93.8747 0 0 30.9126 1.12229 52.5114 1.45615 -1 11 15.3379 0.85178 21.2469 1.8822 1 13 1
27.8038 86.1047 0.497947 2.33174 78.9765 151.59 1 0 67.8114 -0.671947 83.705 -1.05723 -1 11 20.2044 -1.23149 37.5619 -0.559286 1 13 1
49.9496 70.8354 1.05287 2.34868 60.8896 121.161 1 0 51.7624 -0.228858 53.124 -1.44307 -1 13 29.1003 0.554969 33.6979 -0.390201 1 11 1
12.9453 42.0652 0.627053 2.8451 53.0235 93.4191 0 0 28.9579 0.64024 35.0985 -1.04047 1 11 15.0319 0.573713 17.5746 -0.413415 -1 13 1
38.0497 70.3015 0.409422 2.94149 67.3549 136.937 0 0 42.7286 -0.723923 54.4225 0.958607 1 11 29.0156 -1.68744 81.1074 0.549186 -1 13 1
27.0702 37.5732 1.2743 3.09585 47.6996 84.6472 0 0 27.6538 2.43803 159.531 -2.51267 1 11 18.6092 2.34726 98.1867 2.49621 -1 13 1
