mLL ptLL dPhi_LL dPhiLLmet MET mt goodjet_n goodbjet_n Lepton1_Pt Lepton1_Eta Lepton1_E Lepton1_Phi Lepton1_charge Lepton1_type Lepton2_Pt Lepton2_Eta Lepton2_E Lepton2_Phi Lepton2_charge Lepton2_type weight
42.5476 62.0712 1.18972 1.89807 51.5754 91.9831 1 0 38.1101 1.12535 64.8985 -1.44626 1 13 36.8295 0.942308 54.4271 -2.63598 -1 11 1.00465
51.5689 97.5551 0.875862 2.8959 73.122 167.646 0 0 81.6139 -0.253811 84.2569 0.874437 -1 11 22.4879 -1.08395 37.0445 1.7503 1 13 1.24281
40.9254 57.4991 0.288979 2.20332 73.6569 116.095 1 0 37.5789 -1.70665 106.948 -1.31723 1 13 20.4723 -0.362934 21.8355 -1.02825 -1 11 0.711583
44.6077 54.5103 0.834207 2.39565 48.5904 95.8539 0 0 42.3093 1.20563 76.9681 0.529426 -1 11 16.1775 -0.180836 16.443 -0.304781 1 13 0.654006
54.9573 79.5112 1.05547 2.1729 74.0023 135.769 1 0 66.4788 -0.309717 69.6929 -1.1698 -1 13 21.7904 0.683639 27.0838 -2.22527 1 11 1.04285
14.7171 43.1979 0.301902 3.09425 42.5978 85.7696 0 0 28.1176 -0.995959 43.2545 -1.18711 -1 11 15.5352 -0.369616 16.6089 -0.885207 1 13 1.06391
49.1298 65.5181 0.334892 2.61308 60.6702 121.718 0 0 42.1771 0.67767 52.2382 -2.26276 -1 13 24.2009 -0.709584 30.5536 -1.92787 1 11 1.0579
49.8244 49.6039 1.40337 2.99392 52.7815 102.057 0 0 33.9172 0.828897 46.2516 2.9916 -1 13 30.9828 1.64047 82.9021 -1.88821 1 11 0.663606
40.2711 94.8259 0.74826 2.33942 74.2007 154.449 1 0 61.8122 -0.88102 87.3938 2.35152 -1 13 39.6898 -1.23524 74.0207 3.09978 1 11 0.61531
50.2204 41.9485 1.18607 2.63889 111.08 132.233 1 0 32.0065 2.2554 154.334 -2.45134 1 11 17.6451 0.642586 21.4154 2.64577 -1 13 1.16297
48.3924 56.0229 1.69739 2.99756 37.0964 90.9393 0 0 55.2068 -0.480627 61.707 -1.49894 -1 13 18.775 -0.39809 20.2825 3.08685 1 11 0.484105
48.6416 69.9531 0.760524 2.00011 73.4212 120.614 1 0 44.0945 1.04904 70.6655 -1.94078 -1 11 31.0595 0.0115381 31.0617 -1.18026 1 13 0.479801
20.0786 43.8924 0.782521 2.76754 42.108 84.4826 0 0 26.1168 -0.889457 37.147 -1.0111 -1 11 21.3226 -0.514593 24.2088 -1.79362 1 13 0
11.5039 67.0369 0.345367 2.20647 81.2831 131.789 0 0 43.9196 0.501267 49.5541 -1.45186 1 13 24.0409 0.586238 28.2917 -1.79723 -1 11 0.417139
18.9938 44.3638 0.68832 1.68204 44.4186 66.1715 1 0 27.8891 0.540872 32.0691 -2.47798 -1 13 19.1337 0.0753383 19.188 3.11689 1 11 1.14054
34.613 47.4194 0.226335 2.70891 50.6001 95.6842 0 0 26.9031 -2.15162 117.231 1.03043 1 11 20.8166 -0.809575 28.0193 1.25676 -1 13 0
40.809 136.498 0.478034 1.84723 32.7894 106.745 0 0 115.933 1.7141 332.252 -0.5317 -1 13 22.7103 1.0855 37.4566 -0.0536662 1 11 1.16178
25.5308 61.1884 0.671403 1.85715 102.827 127.035 1 0 35.8149 -0.911823 51.7643 2.05256 -1 13 28.9466 -1.34947 59.554 1.38116 1 11 1.09551
46.5298 66.5071 1.10929 2.15443 62.5054 113.559 1 0 42.3457 1.29976 83.4427 1.43233 1 11 35.7842 0.741919 46.093 0.32304 -1 13 1.17232
38.7702 55.0946 0.477292 3.08229 55.4516 110.497 0 0 28.4796 -1.88445 95.9002 1.73625 -1 11 28.222 -0.676125 34.9224 1.25896 1 13 0
36.8795 58.5553 0.844267 2.35169 81.2139 127.302 1 0 46.0847 -1.18112 82.1451 -0.997108 -1 11 16.7376 -0.178747 17.006 -0.152841 1 13 0.543658
29.8023 44.9597 0.318237 2.52694 112.319 135.466 1 0 28.1136 1.1085 47.2287 -1.63782 -1 11 17.3888 2.3394 91.0432 -1.31958 1 13 1.14082
43.2389 57.4312 0.461931 2.78111 67.0641 122.111 0 0 40.1611 0.841457 55.2382 2.72722 -1 13 18.6189 -0.555613 21.5675 -3.09403 1 11 1.16496
29.381 78.0089 0.555867 3.0767 82.2458 160.114 0 0 49.9817 -0.481677 55.8929 -0.60216 -1 11 30.9586 0.0197542 30.9648 -1.15803 1 13 1.26148
