mLL ptLL dPhi_LL dPhiLLmet MET mt goodjet_n goodbjet_n Lepton1_Pt Lepton1_Eta Lepton1_E Lepton1_Phi Lepton1_charge Lepton1_type Lepton2_Pt Lepton2_Eta Lepton2_E Lepton2_Phi Lepton2_charge Lepton2_type weight
18.1321 53.5231 0.630781 2.97975 53.8153 106.987 0 0 30.1505 -1.13359 51.6878 1.43763 -1 11 26.1343 -0.953978 38.9562 0.806851 1 13 1
47.7199 68.8454 1.47251 2.0144 32.9433 80.516 1 0 64.3565 -0.107179 64.7265 1.20925 1 11 18.9398 0.146011 19.1424 -0.263264 -1 13 1
51.1209 81.8711 0.727839 3.07488 84.797 166.55 0 0 53.7961 -2.00087 202.561 -0.540426 1 13 33.4699 -1.06363 54.2558 -1.26826 -1 11 1
19.5938 49.5741 0.378386 2.5616 110.813 142.046 0 0 32.9966 2.02965 127.743 0.638216 -1 13 17.3896 1.31839 34.8224 1.0166 1 11 1
24.2727 60.1667 0.41087 2.85555 69.1401 127.678 0 0 36.2381 -1.00757 56.2425 0.801011 1 13 25.1776 -0.32841 26.5476 1.21188 -1 11 1
11.6119 51.4728 0.0692624 3.0073 74.4733 123.549 0 0 29.0239 -1.15711 50.721 0.938765 1 11 22.4793 -1.60268 58.0829 0.869503 -1 13 1
44.9738 81.0699 1.00105 3.11375 84.2472 165.271 0 0 55.2933 -0.878076 78.0147 -1.71495 -1 13 36.5408 -0.596326 43.2327 -0.713904 1 11 1
16.1243 63.6082 0.322829 2.92366 54.4912 117.049 0 0 47.7283 -1.32337 95.9889 0.432547 1 13 16.5169 -0.851861 22.8811 0.109718 -1 11 1
27.1507 67.2672 0.601774 2.76599 76.575 141.017 0 0 54.1689 -1.5931 138.734 2.09605 -1 11 15.2176 -2.31419 77.7283 1.49427 1 13 1
49.1425 62.0247 0.72274 3.03026 101.32 158.302 0 0 33.2047 -0.475734 37.0337 -0.566206 1 13 33.1026 0.748997 42.8301 -1.28895 -1 11 1
13.5707 70.6285 0.294472 2.75215 70.2773 138.242 0 0 36.3873 2.03212 141.207 -2.1837 1 11 35.0134 1.79096 107.877 -2.47817 -1 13 1
35.9398 80.4985 0.100006 3.11257 78.3008 158.767 0 0 61.8707 -0.450179 68.2467 2.5704 -1 11 18.6996 -1.45875 42.3837 2.6704 1 13 1
46.9218 101.926 0.61201 2.62632 43.243 128.397 1 0 84.3104 -2.09152 346.545 2.64078 1 13 20.6736 -1.17517 36.6693 2.02877 -1 11 1
24.6111 51.4171 0.509819 2.52249 72.6352 116.415 0 0 33.9062 -1.21783 62.3147 -2.37334 1 13 19.0874 -0.41407 20.7472 -2.88316 -1 11 1
46.4825 42.608 1.64008 2.8764 39.8625 81.7013 0 0 36.3656 1.99001 135.504 -2.26856 -1 11 24.8632 1.49398 58.171 -0.628479 1 13 1
53.3079 45.5068 1.53599 2.76993 40.4261 84.3056 0 0 34.4675 1.8446 111.738 2.07423 1 13 28.5377 0.900913 40.9237 -2.67296 -1 11 1
25.2102 70.7269 0.785981 3.09707 98.896 167.226 0 0 56.3321 1.03271 89.1375 -1.39583 -1 11 18.6181 0.893797 26.5636 -2.18181 1 13 1
29.2604 49.6187 0.0466087 2.72894 45.1569 92.6626 0 0 29.1939 -0.217579 29.8878 -0.724568 -1 13 20.4379 -1.35262 42.1646 -0.67796 1 11 1
23.8048 34.0524 1.23581 2.98566 37.3424 71.1023 0 0 25.453 0.329828 26.85 -2.25362 -1 11 15.7514 0.595246 18.6256 2.79376 1 13 1
52.4995 44.8465 1.40449 3.05791 39.9474 84.5781 0 0 32.3165 -0.535241 37.0572 -1.88986 -1 13 26.2013 0.653033 31.9895 2.98884 1 11 1
47.0444 50.0315 1.67156 2.31721 106.285 133.628 1 0 49.2038 1.09078 81.4954 -2.73162 1 13 15.2761 0.253342 15.7689 1.88001 -1 11 1
17.767 101.647 0.0589609 2.37977 68.3749 154.784 1 0 75.2517 0.238056 77.3941 -0.117103 1 11 26.4298 0.629531 31.8424 -0.176064 -1 13 1
23.7507 77.2876 0.30547 2.97956 84.5639 161.157 0 0 55.8881 1.51741 133.564 1.68316 1 13 22.137 0.9234 32.2648 1.98863 -1 11 1
19.6533 92.6133 0.425295 1.98691 64.3377 129.36 0 0 56.4135 -1.61964 148.064 1.99976 1 13 38.2528 -1.59112 97.7924 2.42506 -1 11 1
28.3427 46.3534 1.01249 2.8947 31.6924 76.073 0 0 26.6268 -0.493601 29.9371 -0.213373 -1 13 26.3743 -0.940812 38.9333 0.799116 1 11 1
21.9698 71.2 0.179992 2.20983 78.9574 133.975 0 0 41.3353 -1.77111 124.988 -1.49548 1 13 30.1468 -1.18376 53.8537 -1.31549 -1 11 1
19.6061 53.8629 0.697788 2.62439 144.352 170.491 0 0 37.7779 2.01863 144.706 2.7908 1 11 19.1356 1.76588 57.5766 2.09301 -1 13 1
33.3974 57.865 0.435899 2.2428 56.0581 102.599 1 0 30.7411 0.179054 31.2352 -2.75311 1 11 28.524 1.17856 50.7357 3.09418 -1 13 1
42.859 46.9864 1.57276 2.82594 65.461 109.541 0 0 41.7746 1.56215 103.993 -2.20307 -1 11 21.5902 1.74271 63.56 2.50736 1 13 1
38.8016 79.428 0.858035 3.12218 65.6099 144.371 0 0 52.54 0.126074 52.9582 2.99314 -1 13 34.4088 0.498924 38.781 2.13511 1 11 1
19.1349 60.5189 0.0123729 2.79307 62.9162 121.543 0 0 32.1658 -1.15953 56.3233 1.43181 1 13 28.3543 -1.78285 86.6923 1.41944 -1 11 1
44.5112 72.0367 1.09626 3.13954 44.4092 113.121 1 0 42.6736 -1.42203 93.5994 2.7227 -1 13 41.7258 -1.58474 106.047 -2.46422 1 11 1
11.2406 64.3105 0.221069 3.06412 57.3148 121.333 0 0 44.7975 -1.89002 151.653 0.287203 1 11 19.8486 -1.58562 50.4866 0.066134 -1 13 1
38.9187 36.9747 1.62266 3.10633 33.1418 70.0008 0 0 29.9444 -1.09438 49.7389 0.42303 1 13 23.298 -0.835488 31.9136 2.04569 -1 11 1
48.7592 40.0967 1.77793 1.62487 27.0166 47.7876 1 0 39.7257 0.967103 59.7972 -0.949295 -1 13 17.986 0.0431895 18.0027 0.828632 1 11 1
26.8284 71.0048 0.122274 2.36161 66.652 127.257 1 0 52.0496 -1.73772 152.512 0.87893 1 13 19.0594 -0.917898 27.6683 1.0012 -1 11 1
44.2009 68.9246 1.15343 3.11959 62.9181 131.698 0 0 46.7457 -2.04332 183.377 -2.12334 1 11 35.1301 -2.02331 135.173 -0.969905 -1 13 1
12.2491 45.4818 0.553037 2.77006 62.109 104.469 0 0 31.5852 1.92454 110.516 -0.0307486 1 13 15.4709 1.8303 49.477 0.522288 -1 11 1
41.9937 44.6851 1.55255 2.98654 49.222 93.5157 0 0 38.9474 0.935072 57.2519 -2.46295 -1 13 21.2067 0.523768 24.1826 -0.910394 1 11 1
31.1249 54.6811 0.329517 2.47622 56.3414 104.923 1 0 30.1861 -0.239612 31.057 -1.57761 1 13 25.2395 -1.27199 48.5637 -1.90712 -1 11 1
40.364 34.2085 1.48773 2.31098 20.5174 48.4815 0 0 25.5286 0.90161 36.627 0.813852 -1 11 20.751 -0.161764 21.0234 -0.67388 1 13 1
36.0291 73.1488 0.829137 2.40278 34.2828 93.3985 1 0 60.4446 0.676366 74.8057 -0.0984579 1 13 17.1721 -0.0810461 17.2286 -0.927594 -1 11 1
30.3734 60.7448 0.187576 2.91302 30.8161 85.9668 0 0 36.508 -0.0495887 36.5529 2.48573 -1 11 24.4944 -1.01046 38.1003 2.29815 1 13 1
46.454 72.5938 1.40937 2.47557 103.014 163.452 0 0 67.3305 -0.578833 78.9285 -0.869104 -1 13 18.3943 -0.830834 25.1167 -2.27848 1 11 1
16.0856 58.3098 0.537523 2.95542 54.8301 112.597 0 0 31.5654 1.31392 62.9651 1.03376 1 13 28.9112 1.27567 55.8035 0.49624 -1 11 1
46.8494 39.2412 1.77306 2.96371 44.5965 83.3358 0 0 39.0143 -1.17803 69.3643 0.173708 1 11 16.7361 -2.12219 70.8704 1.94677 -1 13 1
53.5164 79.7826 1.66743 2.68685 34.9182 102.846 1 0 79.6859 0.00219901 79.6861 2.23283 -1 11 16.3213 0.0974571 16.3992 0.565395 1 13 1
46.0397 42.5122 1.57595 2.39521 49.5018 85.4329 1 0 30.5844 1.88808 103.345 2.70705 -1 13 29.6856 1.32602 59.8396 1.1311 1 11 1
13.9413 57.2898 0.510475 1.5765 27.9206 56.722 1 0 39.8742 -0.807792 53.6069 0.534207 -1 13 19.0846 -0.828056 26.0101 1.04468 1 11 1
34.8198 75.4312 0.2352 2.92853 61.1634 135.077 0 0 43.2826 1.8536 141.521 -2.88969 1 11 32.6628 0.985305 49.8429 -2.65449 -1 13 1
44.3512 67.3795 0.905549 3.10639 72.9568 140.204 0 0 40.1553 -0.459628 44.4721 -1.43146 1 11 34.7278 0.323365 36.5595 -2.33701 -1 13 1
